3.292953399080276733e-01
4.564554831156255599e-01
4.788055249271946923e-01
7.236036558403272645e-01
3.328731258958666506e-01
6.244604195607819097e-01
3.404609788089336675e-01
6.990475015589320273e-01
3.289533626321431981e-01
5.443890236814829392e-02
2.439748945847927675e-01
2.449115537978191204e-01
4.022580354369669209e-01
3.901787411159844399e-01
1.787690170086004560e-01
4.008854825396975241e-01
6.626851126895687560e-01
4.963825120463455365e-01
3.630791459992590564e-01
5.075627745148177938e-01
3.578763468019204308e-01
3.801577928262219741e-01
4.909920018462871072e-01
3.098034683804890554e-01
3.450056196388827101e-01
3.590987438172046353e-01
5.240845877615997184e-01
6.507030120544519125e-01
6.995180244742186249e-01
5.013578359001621410e-01
2.510534372048441321e-01
4.012372380134793803e-01
2.525389500076546945e-01
4.177007441421936584e-01
3.743589517912933595e-01
4.194360066116670227e-01
3.465908774008202853e-01
5.075491486418847176e-01
5.665271017652973029e-01
5.490426731257365134e-01
9.241321869875331052e-02
2.346534424715570610e-01
3.230413776272408888e-01
4.334414843237242021e-01
5.239976578972883603e-01
5.451406251985750906e-01
5.270841334067688511e-01
3.562200417749979420e-01
3.650967613017815361e-01
5.752296881294188813e-01
3.993788416044807832e-01
5.682558559153386701e-01
4.039703478754044230e-01
3.535093687015361530e-01
3.992140284824918228e-01
3.860534188885741957e-01
2.254354612950745518e-01
3.372577886194036423e-01
5.119530533659673033e-01
5.540959211893301539e-01
4.901582724048879069e-01
5.134186420725701527e-01
3.155221661180071524e-01
6.096677331336185224e-02
2.293077904541813983e-01
2.087726888936627390e-01
7.156956582272133716e-02
5.524786167510309376e-01
3.029816742842770805e-01
6.950864769738873683e-01
3.355289608768037835e-01
3.296598031477267488e-01
4.980458211463990592e-01
5.606698446619250431e-01
8.768461442822562957e-02
2.277477618838237017e-01
3.969883441125647838e-01
2.544716422470674200e-01
2.859235907673385868e-01
4.238492891415202579e-01
4.247481195964247225e-01
2.491191619495105314e-01
3.965309066734777899e-01
3.317859446845179416e-01
3.049263859711485725e-01
3.245537415669209613e-01
3.102936853758633262e-01
4.773014723120545533e-01
5.216761849561628583e-01
2.347317128145823273e-01
2.535237995430815183e-01
2.530063704678952030e-01
4.213803568836830826e-01
4.106188623130094251e-01
2.412952964118373622e-01
2.452004908234806380e-01
2.807457358448767204e-01
2.376835604816597280e-01
2.516858787364534278e-01
3.990731924176095236e-01
4.829621795627606073e-01
5.212183465150526107e-01
5.175572435695872109e-01
4.995526510544274212e-01
2.324056459600624680e-01
3.830541893772432260e-01
2.434748218109707985e-01
2.650413646470997087e-01
4.948974934339451792e-01
5.604104079230638469e-01
3.355817408695991877e-01
3.850121071471067635e-01
3.519904249101362681e-01
8.339402230691200790e-02
2.243585085575932614e-01
2.518579750593197830e-01
1.962527294971236347e-01
4.980735353310629665e-01
